Station,Date,Time,RH,Temp,WD,WS,PREC,NO,NO2,NOX,O3,PM10
5,2020/12/14,2,18.3,26.8,167.0,5.05,0.0,1.2,15.3,17.3,43.1,21.3
5,2020/12/14,3,67.5,22.4,261.0,3.3499999999999996,0.0,2.1,18.2,21.4,60.8,73.6
5,2020/12/14,4,73.5,19.4,272.5,5.949999999999999,0.0,1.2,8.5,10.3,55.2,52.4
5,2020/12/15,1,48.95,19.6,229.5,6.5,0.0,1.1,7.5,9.3,51.7,171.0
5,2020/12/15,2,51.65,15.5,166.0,4.199999999999999,0.0,1.6,19.7,22.2,36.0,305.7
5,2020/12/15,3,52.3,19.1,206.0,6.55,0.0,1.9,11.0,14.1,59.8,188.5
5,2020/12/15,4,66.2,19.4,232.5,7.4,0.0,1.2,9.4,11.4,61.4,159.0
5,2020/12/16,1,70.7,19.0,226.0,8.350000000000001,0.0,1.0,4.6,6.2,54.6,31.9
5,2020/12/16,2,93.9,14.9,171.5,4.75,0.0,1.6,24.6,27.1,35.6,21.6
5,2020/12/16,3,91.1,17.3,188.0,2.35,0.0,9.1,29.7,43.7,23.0,18.7
5,2020/12/16,4,96.8,15.2,160.5,2.95,6.5,2.5,42.0,46.0,19.4,11.2
5,2020/12/17,1,96.6,13.9,144.5,2.25,0.0,1.1,20.5,22.2,40.4,14.7
5,2020/12/17,2,98.45,14.3,139.5,2.9000000000000004,0.1,3.2,26.9,32.0,25.7,10.4
5,2020/12/17,3,91.15,17.0,184.5,2.8,0.0,13.7,38.2,59.3,12.8,18.3
5,2020/12/17,4,91.0,16.1,147.5,2.4,0.0,3.4,47.2,52.6,12.0,17.5
5,2020/12/18,1,98.0,14.2,140.5,2.4,0.0,1.1,22.6,24.3,31.6,12.7
5,2020/12/18,2,95.7,13.5,122.5,3.1,0.0,2.3,27.1,30.7,14.6,16.8
5,2020/12/18,3,73.4,18.9,306.5,2.5,0.0,3.6,14.9,20.5,52.0,18.3
5,2020/12/18,4,80.4,17.0,46.0,2.2,0.0,1.3,41.3,43.4,25.2,25.8
5,2020/12/19,1,91.7,13.3,119.0,2.5999999999999996,0.0,1.6,23.6,26.2,14.1,36.6
5,2020/12/19,2,90.15,12.6,119.0,2.7,0.0,1.1,8.2,9.9,26.9,32.5
5,2020/12/19,3,66.45,19.9,330.5,2.95,0.0,1.6,7.1,9.6,59.5,15.2
5,2020/12/19,4,67.15,17.5,27.5,2.55,0.0,1.2,23.7,25.6,47.6,23.8
5,2020/12/20,1,83.5,14.0,104.0,1.25,0.0,4.3,43.7,50.4,10.7,38.0
5,2020/12/20,2,86.0,12.1,118.5,2.05,0.0,31.8,42.8,91.4,4.5,36.8
5,2020/12/20,3,58.8,19.7,292.0,2.0,0.0,7.0,26.7,37.4,39.6,28.2
5,2020/12/20,4,70.4,18.6,60.5,1.25,0.0,31.8,87.3,136.1,9.5,25.1
5,2020/12/21,1,88.7,13.6,122.0,1.8,0.0,25.6,48.9,88.2,7.5,54.4
5,2020/12/21,2,85.05,12.3,118.0,2.75,0.0,26.5,44.2,84.8,3.9,45.6
5,2020/12/21,3,71.25,19.4,314.0,2.3,0.0,5.3,25.7,33.8,54.7,49.7
5,2020/12/21,4,67.7,19.3,324.5,2.25,0.0,1.1,30.9,32.6,45.3,33.6
5,2020/12/22,1,89.5,14.3,124.0,2.9000000000000004,0.0,58.7,61.0,150.8,6.4,66.5
5,2020/12/22,2,85.75,13.3,124.5,3.0,0.0,25.3,47.8,86.6,4.7,52.4
5,2020/12/22,3,77.25,20.0,254.0,2.9,0.0,7.9,37.5,49.7,37.2,43.3
5,2020/12/22,4,68.35,18.7,329.0,2.85,0.0,1.1,12.7,14.4,68.4,9.7
5,2020/12/23,1,91.8,15.2,133.5,2.55,0.0,22.8,64.3,99.2,5.7,60.0
5,2020/12/23,2,90.45,14.7,137.0,2.8499999999999996,0.0,4.2,34.9,41.4,15.8,30.2
5,2020/12/23,3,64.45,19.9,269.0,2.5999999999999996,0.0,3.0,11.3,15.9,50.9,26.7
5,2020/12/23,4,64.6,18.5,289.0,5.5,0.0,1.2,8.4,10.3,58.2,16.4
5,2020/12/24,1,59.6,18.1,259.5,5.1,0.0,1.1,2.4,4.1,68.7,18.2
5,2020/12/24,2,69.95,17.7,297.0,5.0,0.1,1.2,6.1,8.0,65.7,23.9
5,2020/12/24,3,80.2,16.8,108.5,1.05,0.0,23.8,44.0,80.4,6.1,21.2
5,2020/12/24,4,70.95,16.7,119.0,1.15,0.0,43.8,67.8,134.8,6.8,30.6
5,2020/12/25,1,83.15,12.5,117.5,2.75,0.0,1.6,30.9,33.4,14.7,35.9
5,2020/12/25,2,75.55,11.7,113.5,2.65,0.0,1.3,17.8,19.9,35.1,20.2
5,2020/12/25,3,47.5,20.9,206.5,2.45,0.0,2.5,10.5,14.5,64.8,20.0
5,2020/12/25,4,57.55,16.1,52.5,2.95,0.0,1.2,18.6,20.6,49.4,31.5
5,2020/12/26,1,48.85,15.8,93.5,3.45,0.0,1.0,8.3,10.0,53.5,26.6
5,2020/12/26,2,49.5,14.6,85.5,4.1,0.0,1.0,4.3,6.0,54.5,20.1
5,2020/12/26,3,31.25,20.6,97.5,5.45,0.0,1.6,5.2,7.8,71.3,31.2
5,2020/12/26,4,30.25,18.1,84.0,4.1,0.0,1.1,17.7,19.5,50.1,43.6
5,2020/12/27,1,34.15,15.9,89.0,3.0999999999999996,0.0,1.1,22.7,24.5,35.0,271.2
5,2020/12/27,2,34.3,14.9,97.0,4.25,0.0,3.0,22.7,27.3,33.7,44.9
5,2020/12/27,3,44.65,19.9,96.5,5.800000000000001,0.0,3.9,14.3,20.3,62.9,19.4
5,2020/12/27,4,44.25,15.8,83.5,3.7,0.0,2.0,27.4,30.5,39.8,22.8
5,2020/12/28,1,46.35,14.2,104.0,3.45,0.0,1.2,12.0,13.9,52.8,32.2
5,2020/12/28,2,57.65,12.9,91.0,3.3499999999999996,0.0,3.1,33.4,38.2,32.2,26.8
5,2020/12/28,3,44.55,19.8,116.5,3.85,0.0,3.3,12.6,17.7,56.7,38.7
5,2020/12/28,4,53.5,16.0,98.0,3.55,0.0,2.6,33.5,37.6,26.6,54.3
5,2020/12/29,1,60.3,13.8,106.0,3.2,0.0,1.0,12.0,13.6,38.7,33.8
5,2020/12/29,2,70.45,12.4,110.5,2.3,0.0,19.9,48.6,79.0,5.7,27.3
5,2020/12/29,3,49.6,20.4,328.0,2.5999999999999996,0.0,3.7,14.2,20.0,50.6,38.6
5,2020/12/29,4,51.35,16.8,50.5,3.0,0.0,2.4,37.5,41.2,34.4,40.0
5,2020/12/30,1,56.1,13.6,76.0,1.7000000000000002,0.0,1.1,17.9,19.6,36.9,33.4
5,2020/12/30,2,60.35,13.3,60.5,1.4,0.0,7.6,52.4,64.1,17.4,41.2
5,2020/12/30,3,35.85,22.3,92.5,2.6500000000000004,0.0,2.6,12.7,16.8,70.1,40.5
5,2020/12/30,4,48.05,17.6,53.5,2.15,0.0,3.8,58.0,63.9,25.8,60.4
5,2020/12/31,1,52.6,15.9,71.0,1.8,0.0,1.1,34.3,36.2,38.0,44.4
5,2020/12/31,2,60.7,14.2,76.0,2.2,0.0,27.5,70.3,112.4,5.1,31.7
5,2020/12/31,3,53.6,21.0,285.0,2.8,0.0,4.8,23.1,30.5,53.5,51.7
5,2020/12/31,4,75.7,18.8,124.0,1.6,0.0,52.3,104.6,184.7,9.2,62.2
5,2021/01/01,1,75.4,14.5,124.0,1.75,0.0,6.2,55.2,64.8,9.5,57.0
5,2021/01/01,2,82.0,13.2,117.0,2.25,0.0,4.8,40.9,48.3,9.1,56.7
5,2021/01/01,3,74.5,19.6,304.0,1.85,0.0,3.7,20.7,26.5,62.4,57.7
5,2021/01/01,4,78.4,18.4,195.5,1.5,0.0,1.1,21.2,22.9,64.7,42.3
5,2021/01/02,1,73.6,16.1,99.5,1.2,0.0,1.1,16.6,18.3,41.4,46.6
5,2021/01/02,2,76.4,15.0,158.5,1.05,0.0,3.6,36.3,41.9,17.5,43.9
5,2021/01/02,3,62.95,20.0,298.5,2.25,0.0,2.2,10.0,13.4,63.9,45.7
5,2021/01/02,4,61.2,18.4,42.5,2.05,0.0,1.2,27.3,29.2,51.5,46.2
5,2021/01/03,1,77.35,15.2,113.5,1.8,0.0,1.5,42.0,44.4,19.6,66.0
5,2021/01/03,2,96.95,13.5,125.0,1.35,0.0,19.1,49.0,78.3,7.9,71.7
5,2021/01/03,3,81.65,18.3,268.5,2.85,0.0,1.8,11.0,13.9,65.6,63.1
5,2021/01/03,4,85.7,18.2,165.0,0.8,0.0,12.2,54.0,72.7,38.4,53.0
5,2021/01/04,1,93.95,15.0,124.0,2.35,0.0,27.5,58.8,100.8,9.8,76.2
5,2021/01/04,2,87.1,14.6,183.0,1.2,0.0,6.5,38.2,48.3,12.1,65.6
5,2021/01/04,3,69.0,21.1,295.5,2.4,0.0,28.7,76.8,120.7,18.5,77.2
5,2021/01/04,4,52.85,20.3,72.0,2.0,0.0,3.2,63.3,68.3,33.0,59.3
5,2021/01/05,1,62.05,18.9,97.0,0.55,0.0,1.1,14.3,16.1,56.9,63.7
5,2021/01/05,2,80.0,17.4,135.0,1.35,0.0,7.5,33.4,45.0,20.2,49.0
5,2021/01/05,3,85.7,19.3,267.5,2.3,0.0,3.2,18.6,23.5,56.7,58.1
5,2021/01/05,4,91.35,19.1,284.5,1.5499999999999998,0.0,1.5,23.6,26.0,60.0,53.4
5,2021/01/06,1,96.0,15.7,128.5,1.7,0.0,3.6,44.4,49.9,12.6,60.1
5,2021/01/06,2,100.05,15.7,119.5,2.25,0.0,13.7,46.6,67.5,10.3,89.7
5,2021/01/06,3,74.25,19.8,324.5,3.15,0.0,3.2,16.5,21.5,60.5,39.0
5,2021/01/06,4,48.6,20.6,75.5,2.25,0.0,6.6,64.8,75.0,21.7,61.7
5,2021/01/07,1,49.0,19.0,21.0,1.65,0.0,1.2,29.9,31.8,37.1,46.1
5,2021/01/07,2,61.95,16.5,107.0,2.3,0.0,28.2,62.7,106.0,18.1,45.6
5,2021/01/07,3,57.3,21.4,288.0,2.8499999999999996,0.0,5.7,28.7,37.5,57.8,67.7
5,2021/01/07,4,38.4,20.4,84.5,2.7,0.0,4.1,61.0,67.4,25.2,52.0
5,2021/01/08,1,50.15,17.2,72.0,1.2,0.0,1.2,41.4,43.3,24.8,44.3
5,2021/01/08,2,33.55,16.2,97.0,3.3,0.0,1.3,20.2,22.3,47.1,32.6
5,2021/01/08,3,16.15,24.0,95.5,3.5,0.0,1.8,6.6,9.4,77.8,33.8
5,2021/01/08,4,20.85,20.0,78.5,2.2,0.0,1.2,11.8,13.7,70.0,29.4
5,2021/01/09,1,24.0,17.7,91.5,2.5999999999999996,0.0,1.0,8.5,10.1,70.1,21.6
5,2021/01/09,2,39.4,16.4,51.0,1.0,0.0,1.1,5.7,7.5,70.2,28.1
5,2021/01/09,3,45.0,22.5,298.0,3.0,0.0,1.4,7.4,9.7,86.9,49.9
5,2021/01/09,4,66.25,19.7,111.5,1.8,0.0,1.2,31.3,33.2,59.1,50.1
5,2021/01/10,1,57.3,16.7,116.0,2.45,0.0,1.1,31.0,32.8,38.8,52.7
5,2021/01/10,2,71.75,14.0,125.5,3.05,0.0,16.4,59.5,84.6,7.3,56.3
5,2021/01/10,3,69.15,19.7,311.5,2.7,0.0,5.6,29.9,38.5,61.3,46.3
5,2021/01/10,4,64.3,19.1,25.5,3.0,0.0,1.2,38.8,40.7,60.5,37.9
5,2021/01/11,1,61.7,15.7,112.5,2.55,0.0,1.4,46.6,48.9,25.2,57.6
5,2021/01/11,2,58.5,14.5,119.5,1.65,0.0,6.1,44.0,53.4,23.0,38.9
5,2021/01/11,3,45.0,23.4,335.0,2.4000000000000004,0.0,8.7,35.1,48.4,39.0,48.4
5,2021/01/11,4,45.75,20.5,79.0,1.45,0.0,9.9,87.7,102.8,12.3,44.8
5,2021/01/12,1,41.05,18.2,110.5,3.3499999999999996,0.0,1.1,19.8,21.6,45.7,46.9
5,2021/01/12,2,42.85,16.1,104.5,3.0,0.0,9.4,45.8,60.2,18.6,27.3
5,2021/01/12,3,56.7,23.5,283.0,1.85,0.0,9.6,35.2,50.0,32.8,53.0
5,2021/01/12,4,51.1,21.3,124.0,1.9500000000000002,0.0,16.0,92.6,117.0,5.8,65.4
5,2021/01/13,1,39.7,19.6,119.0,2.5,0.0,1.1,31.4,33.2,37.9,51.5
5,2021/01/13,2,38.6,20.2,136.0,2.4000000000000004,0.0,2.1,44.1,47.4,28.4,36.1
5,2021/01/13,3,28.15,25.0,186.0,4.85,0.0,3.8,21.3,27.2,56.9,46.7
5,2021/01/13,4,57.05,21.5,243.5,6.6,0.0,1.3,18.6,20.7,56.8,85.6
5,2021/01/14,1,61.05,18.8,275.5,6.85,0.0,1.1,2.2,4.0,70.7,22.3
5,2021/01/14,2,71.45,16.7,252.5,4.85,0.0,1.2,4.5,6.4,69.6,15.6
5,2021/01/14,3,66.3,17.3,230.0,7.65,0.0,1.7,6.3,8.9,67.2,19.9
5,2021/01/14,4,81.75,13.9,258.5,5.25,0.0,1.3,7.8,9.9,63.1,11.6
5,2021/01/15,1,72.7,16.3,249.0,6.85,0.0,1.1,2.4,4.1,69.6,6.8
5,2021/01/15,2,90.95,12.7,134.5,3.5999999999999996,0.0,1.1,11.0,12.9,38.3,17.9
5,2021/01/15,3,79.2,15.5,168.0,3.0,0.2,2.5,15.7,19.6,45.9,14.9
5,2021/01/15,4,90.6,14.3,125.0,2.2,0.0,1.2,32.5,34.5,25.6,20.0
5,2021/01/16,1,87.65,11.9,118.0,3.4,0.0,1.1,12.9,14.6,33.6,18.7
5,2021/01/16,2,80.25,11.8,135.5,3.25,0.0,3.3,35.6,40.6,12.6,14.6
5,2021/01/16,3,50.15,17.5,221.5,5.5,0.0,1.3,3.8,5.8,71.3,19.3
5,2021/01/16,4,49.75,16.8,219.5,3.4,0.0,1.2,5.8,7.7,73.2,21.7
5,2021/01/17,1,57.0,16.6,181.5,3.5999999999999996,0.0,1.1,13.2,15.0,56.9,26.9
5,2021/01/17,2,55.25,14.1,177.5,4.6,0.0,1.8,28.2,31.0,34.7,22.3
5,2021/01/17,3,52.5,18.2,225.0,8.2,0.0,1.8,5.7,8.5,71.1,29.9
5,2021/01/17,4,79.2,15.1,279.5,9.6,4.4,1.3,5.1,7.1,70.0,47.6
5,2021/01/18,1,81.1,14.4,238.5,4.85,0.0,1.0,2.1,3.8,66.8,18.2
5,2021/01/18,2,94.55,11.9,131.0,2.9,0.0,1.8,30.1,33.0,32.2,12.2
5,2021/01/18,3,87.0,14.5,180.0,3.6,0.0,4.7,17.8,25.1,40.1,7.0
5,2021/01/18,4,69.85,14.1,196.5,3.8499999999999996,0.0,2.8,45.9,50.3,18.0,8.2
5,2021/01/19,1,60.5,13.6,181.5,3.35,0.0,1.1,13.2,14.9,51.2,12.6
5,2021/01/19,2,54.55,12.5,180.0,5.7,0.0,1.6,19.3,21.9,46.5,21.7
5,2021/01/19,3,68.2,16.1,233.5,8.45,0.0,2.5,8.4,12.3,65.0,53.4
5,2021/01/19,4,87.45,12.2,177.5,2.3,0.0,4.1,28.0,34.4,45.2,11.3
5,2021/01/20,1,65.15,14.1,298.5,6.75,0.0,1.1,2.0,3.7,68.9,30.8
5,2021/01/20,2,52.05,14.3,297.5,9.55,0.0,1.1,3.0,4.8,71.7,10.3
5,2021/01/20,3,51.9,13.9,293.0,10.25,0.0,1.6,3.8,6.4,71.3,41.0
5,2021/01/20,4,47.8,13.7,319.0,7.2,0.0,1.2,3.8,5.7,73.7,35.6
5,2021/01/21,1,57.85,11.1,77.0,2.1,0.0,1.1,15.8,17.7,47.6,32.3
5,2021/01/21,2,71.5,7.7,118.0,3.1,0.0,9.4,42.4,56.9,14.4,13.6
5,2021/01/21,3,46.7,14.6,349.5,3.75,0.0,1.9,5.4,8.5,71.1,18.8
5,2021/01/21,4,49.7,12.1,48.5,2.55,0.0,4.2,56.5,63.0,19.7,21.7
5,2021/01/22,1,62.95,9.4,94.5,2.4,0.0,1.3,20.0,22.0,41.0,23.4
5,2021/01/22,2,50.7,8.6,78.5,2.05,0.0,1.8,27.0,29.7,38.7,21.7
5,2021/01/22,3,26.85,17.2,102.5,3.75,0.0,1.9,5.6,8.6,76.3,10.2
5,2021/01/22,4,37.75,12.8,41.0,3.1500000000000004,0.0,1.3,16.8,18.8,54.6,21.9
5,2021/01/23,1,27.9,11.6,70.0,1.95,0.0,1.1,11.4,13.2,56.3,14.8
5,2021/01/23,2,35.25,11.0,92.0,1.7,0.0,1.1,4.5,6.3,61.9,8.1
5,2021/01/23,3,24.25,19.7,215.0,2.55,0.0,1.8,4.7,7.5,73.6,5.2
5,2021/01/23,4,33.2,14.8,65.5,1.85,0.0,1.4,27.7,29.8,40.3,29.2
5,2021/01/24,1,43.4,11.9,97.0,1.75,0.0,1.2,22.1,23.9,36.7,31.2
5,2021/01/24,2,50.0,8.9,121.0,3.4,0.0,14.6,46.0,68.4,6.1,43.7
5,2021/01/24,3,46.15,17.3,254.5,3.0,0.0,5.0,20.2,28.0,51.2,43.7
5,2021/01/24,4,56.75,16.0,114.0,1.0,0.0,5.0,20.2,28.0,30.7,43.7
5,2021/01/25,1,85.05,10.9,118.5,3.65,0.0,5.0,20.2,28.0,6.6,43.7
5,2021/01/25,2,83.05,8.9,110.5,2.75,0.0,5.0,20.2,28.0,7.3,43.7
5,2021/01/25,3,39.85,16.9,320.0,3.2,0.0,5.0,20.2,28.0,51.2,43.7
5,2021/01/25,4,56.45,15.9,17.0,1.25,0.0,5.0,20.2,28.0,27.4,43.7
5,2021/01/26,1,73.25,11.0,122.5,3.55,0.0,5.0,20.2,28.0,7.3,43.7
5,2021/01/26,2,83.6,9.6,123.5,3.3,0.0,5.0,20.2,28.0,18.6,43.7
5,2021/01/26,4,56.65,15.9,75.5,1.5,0.0,8.4,71.0,83.9,14.5,41.1
5,2021/01/27,1,61.05,13.0,121.5,2.1,0.0,7.0,57.7,68.4,9.2,92.5
5,2021/01/27,2,66.35,12.4,124.5,3.3,0.0,33.8,57.3,109.1,5.7,81.7
5,2021/01/27,3,48.6,19.6,217.0,4.5,0.0,3.0,15.7,20.3,67.8,111.8
5,2021/01/27,4,59.1,17.6,188.5,1.8499999999999999,0.0,1.6,37.9,40.4,70.6,53.0
5,2021/01/28,1,79.95,16.8,303.5,4.65,0.0,1.1,3.2,5.0,63.9,65.5
5,2021/01/28,2,58.4,16.4,294.0,5.15,0.0,1.2,4.6,6.6,69.1,28.5
5,2021/01/28,3,69.3,15.1,224.0,4.45,0.0,2.0,9.0,12.2,60.8,33.1
5,2021/01/28,4,67.25,14.5,201.5,2.5,0.0,4.2,46.4,53.0,29.6,20.8
5,2021/01/29,1,71.25,13.4,172.5,3.65,0.0,1.2,12.1,14.0,58.0,25.2
5,2021/01/29,2,62.25,12.3,194.5,5.75,0.1,1.2,11.9,13.8,51.4,27.5
5,2021/01/29,3,59.0,14.9,285.5,8.15,0.0,1.4,3.5,5.8,69.6,13.0
5,2021/01/29,4,73.5,13.2,281.0,7.8999999999999995,0.4,1.3,3.7,5.8,71.4,30.5
5,2021/01/30,1,50.65,14.6,274.0,7.25,0.0,1.2,1.6,3.5,76.0,28.5
5,2021/01/30,2,84.4,10.3,150.0,3.6999999999999997,0.0,1.1,7.3,9.0,50.7,14.5
5,2021/01/30,3,64.15,15.4,204.5,5.449999999999999,0.0,1.5,5.0,7.3,72.3,23.8
5,2021/01/30,4,63.45,14.9,149.5,2.05,0.0,1.1,18.2,20.0,59.5,32.0
5,2021/01/31,1,49.3,14.7,176.0,4.7,0.0,1.1,7.4,9.2,63.8,17.6
5,2021/01/31,2,46.2,15.2,199.0,5.5,0.0,1.7,20.6,23.2,47.7,15.3
5,2021/01/31,3,58.3,18.9,241.0,4.8,0.0,2.1,7.0,10.2,65.7,61.0
5,2021/01/31,4,74.3,17.1,325.0,0.9,0.0,16.1,59.9,84.6,19.9,94.1
5,2021/02/01,1,76.95,13.9,127.0,2.5,0.0,19.4,56.0,85.8,5.2,87.7
5,2021/02/01,2,76.75,12.1,113.0,3.25,0.0,16.6,44.1,69.6,6.5,37.8
5,2021/02/01,3,62.3,22.0,166.0,3.55,0.0,5.1,19.9,27.8,53.1,48.2
5,2021/02/01,4,48.45,19.5,48.5,2.4000000000000004,0.0,2.8,52.3,56.7,20.9,79.5
5,2021/02/02,1,34.45,19.0,109.5,1.7999999999999998,0.0,1.2,16.9,18.9,43.9,37.2
5,2021/02/02,2,47.6,18.6,98.0,1.5,0.0,9.9,33.7,49.0,38.9,71.3
5,2021/02/02,3,37.55,27.0,58.5,1.5499999999999998,0.0,5.5,22.2,30.6,45.6,127.7
5,2021/02/02,4,33.2,22.0,95.5,2.5999999999999996,0.0,10.9,71.3,88.1,10.8,139.8
5,2021/02/03,1,44.8,19.0,121.5,1.9500000000000002,0.0,2.0,37.6,40.7,25.5,148.3
5,2021/02/03,2,49.85,17.5,127.5,2.2,0.0,15.3,51.3,74.9,12.7,160.2
5,2021/02/03,3,47.85,23.7,296.0,2.15,0.0,7.4,28.8,40.2,40.1,162.3
5,2021/02/03,4,47.65,21.0,55.0,2.35,0.0,8.4,76.8,89.7,7.4,106.7
5,2021/02/04,1,55.75,19.1,172.5,3.3499999999999996,0.0,1.3,20.7,22.8,38.0,191.7
5,2021/02/04,2,55.05,15.3,39.5,3.65,0.0,1.9,31.0,34.1,33.4,68.1
5,2021/02/04,3,61.5,20.7,279.0,4.05,0.0,6.9,31.1,41.8,40.0,94.6
5,2021/02/04,4,80.7,15.0,11.5,2.15,0.0,3.4,51.2,56.5,20.6,17.6
5,2021/02/05,1,92.3,13.9,136.5,3.4,0.0,1.2,22.6,24.5,30.6,39.7
5,2021/02/05,2,95.2,13.9,136.5,1.9000000000000001,0.0,1.2,14.0,15.9,35.8,17.0
5,2021/02/05,3,75.55,18.7,345.5,4.75,0.0,1.5,5.5,7.9,62.7,29.6
5,2021/02/05,4,78.6,18.0,343.5,5.35,0.0,1.2,4.8,6.7,74.7,46.0
5,2021/02/06,1,89.4,15.7,117.0,0.75,0.0,1.2,11.1,13.0,48.8,49.8
5,2021/02/06,2,96.05,13.3,118.0,1.75,0.0,1.3,10.0,12.1,23.4,42.7
5,2021/02/06,3,74.6,18.8,289.5,3.0,0.0,1.4,5.0,7.3,74.9,51.9
5,2021/02/06,4,81.8,17.4,314.5,1.7000000000000002,0.0,1.2,6.3,8.2,70.0,39.2
5,2021/02/07,1,92.05,15.0,138.5,2.0,0.0,5.1,49.9,57.7,8.7,52.1
5,2021/02/07,2,92.75,12.7,122.5,2.7,0.0,17.7,36.5,63.7,5.7,50.4
5,2021/02/07,3,72.05,18.6,297.5,3.35,0.0,1.9,6.1,9.1,70.1,49.1
5,2021/02/07,4,78.2,16.6,54.0,1.6,0.0,7.1,58.3,69.3,22.0,42.5
5,2021/02/08,1,89.2,13.8,100.0,1.25,0.0,3.0,35.1,39.8,15.3,52.5
5,2021/02/08,2,82.25,12.2,119.5,3.5999999999999996,0.0,13.0,37.7,57.7,8.7,47.1
5,2021/02/08,3,51.9,23.1,312.0,1.25,0.0,13.0,37.7,57.7,26.2,48.5
5,2021/02/08,4,60.8,20.9,55.5,1.05,0.0,60.4,111.1,203.4,2.1,71.9
5,2021/02/09,1,54.15,17.1,118.5,3.6,0.0,19.9,59.9,90.4,2.9,79.7
5,2021/02/09,2,55.0,15.6,118.5,3.1,0.0,25.9,55.9,95.7,5.6,37.4
5,2021/02/09,3,41.95,23.5,307.0,1.9500000000000002,0.0,5.0,20.9,28.7,83.3,57.4
5,2021/02/09,4,43.6,20.1,34.5,1.65,0.0,19.1,95.9,125.2,8.1,62.2
5,2021/02/10,1,66.3,16.2,124.5,2.3499999999999996,0.0,7.2,62.7,73.8,2.8,108.7
5,2021/02/10,2,68.25,13.8,119.0,1.9500000000000002,0.0,72.1,57.3,167.7,2.2,73.8
5,2021/02/10,3,62.5,21.1,257.0,3.05,0.0,2.1,9.7,12.9,108.5,54.0
5,2021/02/10,4,79.45,17.5,2.0,3.1500000000000004,0.0,1.4,18.0,20.2,85.0,72.6
5,2021/02/11,1,90.4,14.4,121.0,2.05,0.0,2.6,45.5,49.6,18.0,64.8
5,2021/02/11,2,87.05,12.3,118.0,2.5,0.0,15.2,48.6,72.0,8.2,60.2
5,2021/02/11,3,70.75,19.0,335.0,4.2,0.0,3.7,13.5,19.2,85.8,74.4
5,2021/02/11,4,82.65,16.9,23.0,5.15,0.0,1.3,16.9,19.1,90.2,74.2
5,2021/02/12,1,87.95,13.7,154.5,1.2,0.0,1.4,31.4,33.5,37.7,63.4
5,2021/02/12,2,85.7,11.8,138.0,2.55,0.0,7.0,43.0,53.8,8.0,80.5
5,2021/02/12,3,76.0,18.4,285.5,2.55,0.0,3.6,17.6,23.2,90.3,67.7
5,2021/02/12,4,70.25,17.0,346.5,3.3,0.0,1.2,4.9,6.9,86.5,44.7
5,2021/02/13,1,83.95,14.1,126.0,2.25,0.0,2.4,39.8,43.6,12.5,69.1
5,2021/02/13,2,88.8,11.5,117.5,2.95,0.0,1.5,12.0,14.4,25.5,48.4
5,2021/02/13,3,67.2,18.3,286.0,3.5,0.0,1.4,3.0,5.3,89.7,90.0
5,2021/02/13,4,73.15,16.6,21.5,2.55,0.0,1.3,15.8,17.9,68.8,82.2
5,2021/02/14,1,80.75,13.4,45.5,2.55,0.0,1.3,21.4,23.5,42.1,52.2
5,2021/02/14,2,88.95,10.6,126.0,2.7,0.0,44.2,34.7,102.4,2.0,60.4
5,2021/02/14,3,68.45,18.3,301.0,3.55,0.0,2.8,11.8,16.1,94.3,74.4
5,2021/02/14,4,78.5,17.1,325.5,1.25,0.0,1.4,25.5,27.7,87.0,55.2
5,2021/02/15,1,76.95,15.7,227.0,2.05,0.0,3.5,48.2,53.7,20.9,29.6
5,2021/02/15,2,61.2,15.5,264.0,1.9,0.0,1.3,7.5,9.6,89.6,15.7
5,2021/02/15,3,52.05,17.4,286.0,3.0,0.0,1.5,2.8,5.1,94.7,16.8
5,2021/02/15,4,61.65,16.2,178.5,1.95,0.0,1.3,14.7,16.8,76.8,19.3
5,2021/02/16,1,74.65,13.5,117.0,1.75,0.0,10.5,57.9,74.0,3.9,47.9
5,2021/02/16,2,79.0,12.8,127.0,2.15,0.0,26.4,51.8,92.2,4.4,37.4
5,2021/02/16,3,61.55,18.0,239.5,6.1,0.0,1.9,5.9,8.9,97.7,25.8
5,2021/02/16,4,75.6,14.9,263.5,11.4,0.0,1.4,5.7,8.0,86.5,19.4
5,2021/02/17,1,78.5,10.6,268.0,9.85,0.0,1.3,2.2,4.2,90.9,16.2
5,2021/02/17,2,81.7,8.9,259.5,12.65,0.2,1.3,3.6,5.7,87.5,35.5
5,2021/02/17,3,69.35,10.5,229.5,10.850000000000001,0.0,1.7,5.2,7.8,88.5,33.5
5,2021/02/17,4,72.2,9.5,270.5,8.0,0.0,1.4,4.7,6.9,94.4,18.3
5,2021/02/18,1,77.1,8.8,290.5,4.65,0.1,1.2,2.5,4.5,89.5,34.4
5,2021/02/18,2,94.3,7.3,129.5,2.55,0.0,2.4,25.1,28.8,45.4,9.6
5,2021/02/18,3,61.65,13.6,298.0,5.1,0.0,1.8,4.9,7.7,89.5,12.0
5,2021/02/18,4,53.8,14.0,281.0,5.0,0.0,1.4,8.0,10.2,87.2,39.2
5,2021/02/19,1,91.85,10.4,160.0,3.35,0.0,1.3,12.4,14.5,60.3,21.9
5,2021/02/19,2,93.85,9.3,148.5,3.4,0.0,1.4,11.4,13.7,58.4,12.6
5,2021/02/19,3,95.65,9.9,159.0,3.35,0.1,2.5,20.3,24.3,64.0,13.2
